symbol,date,close,log_return,abs_return,log_volume,rv,rv_lag1,rv_w,rv_m,rv_next,news_sent_wmean,news_article_count,news_missing,log_articles
PLTR,2023-02-07,8.33,0.0024038473113944595,0.0024038473113944595,17.55797310038556,0.025528606109820745,0.021124747766462646,0.03487687356173796,0.03151984163644909,0.028706119152538755,0.0,0.0,1.0,0.0
PLTR,2023-02-08,8.22,-0.013293247110662742,0.013293247110662742,17.373867915548242,0.028706119152538755,0.025528606109820745,0.032461082914000995,0.031257294803783565,0.03596370493429216,0.0,0.0,1.0,0.0
PLTR,2023-02-09,7.95,-0.03339828040184803,0.03339828040184803,17.323067815757188,0.03596370493429216,0.028706119152538755,0.029593301686372846,0.0317639944938933,0.03136802770980773,0.0,0.0,1.0,0.0
PLTR,2023-02-10,7.51,-0.05693646289019726,0.05693646289019726,17.577696327276556,0.03136802770980773,0.03596370493429216,0.02853824113458441,0.03223913581777002,0.02564361850957414,0.0,0.0,1.0,0.0
PLTR,2023-02-13,7.61,0.013227706097551126,0.013227706097551126,18.285972270268235,0.02564361850957414,0.03136802770980773,0.029442015283206707,0.03249141955439789,0.07308265719363058,0.09010369099614908,3.0,0.0,1.3862943611198906
PLTR,2023-02-14,9.22,0.19191186569490812,0.19191186569490812,19.1910446644362,0.07308265719363058,0.02564361850957414,0.038952825499968674,0.03474734832485257,0.06963619391311339,0.0,0.0,1.0,0.0
PLTR,2023-02-15,10.11,0.09214999546387743,0.09214999546387743,18.849305758950074,0.06963619391311339,0.07308265719363058,0.047138840452083594,0.03712246655189392,0.042850762339698985,0.111895,1.0,0.0,0.6931471805599453
PLTR,2023-02-16,9.71,-0.040368750729146384,0.040368750729146384,18.30008064910807,0.042850762339698985,0.06963619391311339,0.048516251933164965,0.03741766931372184,0.03995628608829895,0.340893,1.0,0.0,0.6931471805599453
PLTR,2023-02-17,9.2,-0.0539527982482391,0.0539527982482391,17.944865057375825,0.03995628608829895,0.042850762339698985,0.050233903608863206,0.0376162881230767,0.04807054492331382,0.33213,1.0,0.0,0.6931471805599453
PLTR,2023-02-21,8.47,-0.0826729753910314,0.0826729753910314,17.993378149125146,0.04807054492331382,0.03995628608829895,0.05471928889161115,0.038895648816267704,0.033283578757880565,0.0,0.0,1.0,0.0
PLTR,2023-02-22,8.36,-0.013072081567352888,0.013072081567352888,17.829114892913704,0.033283578757880565,0.04807054492331382,0.046759473204461145,0.03906118251028631,0.04178865091353706,0.0,0.0,1.0,0.0
PLTR,2023-02-23,8.17,-0.02298951822469872,0.02298951822469872,17.910114086651664,0.04178865091353706,0.033283578757880565,0.04118996460454588,0.03937172277923809,0.02466870718773493,0.0,0.0,1.0,0.0
PLTR,2023-02-24,8.09,-0.009840177801511234,0.009840177801511234,17.541651090053932,0.02466870718773493,0.04178865091353706,0.03755355357415306,0.03890238921315272,0.0200256317385672,0.0,0.0,1.0,0.0
PLTR,2023-02-27,8.03,-0.007444203111730083,0.007444203111730083,17.378543699150065,0.0200256317385672,0.02466870718773493,0.03356742270420672,0.03754300382249279,0.02246515638751541,0.0,0.0,1.0,0.0
PLTR,2023-02-28,7.84,-0.023945693596353807,0.023945693596353807,17.310107568216818,0.02246515638751541,0.0200256317385672,0.028446344997047034,0.037018907076858426,0.016940028848550243,0.081723,1.0,0.0,0.6931471805599453
PLTR,2023-03-01,7.69,-0.019318050844763852,0.019318050844763852,17.145538200481415,0.016940028848550243,0.02246515638751541,0.025177635015180964,0.03562153524356027,0.036221850770462194,-0.1420778535919806,2.0,0.0,1.0986122886681096
PLTR,2023-03-02,7.97,0.0357637092845709,0.0357637092845709,17.421169640139777,0.036221850770462194,0.016940028848550243,0.024064274986565992,0.03635613348202514,0.036408795893961884,0.0,0.0,1.0,0.0
PLTR,2023-03-03,8.33,0.044178963376627786,0.044178963376627786,17.58202450694901,0.036408795893961884,0.036221850770462194,0.026412292727811388,0.036430212866871266,0.018036226510783526,0.0,0.0,1.0,0.0
PLTR,2023-03-06,8.28,-0.0060204877815831365,0.0060204877815831365,17.158945555197665,0.018036226510783526,0.036408795893961884,0.02601441168225465,0.03539617441776035,0.016989623259734146,0.0,0.0,1.0,0.0
PLTR,2023-03-07,8.28,0.0,0.0,17.104644267186487,0.016989623259734146,0.018036226510783526,0.0249193050566984,0.03388194769900132,0.03754730088780427,0.22908699999999999,1.0,0.0,0.6931471805599453
PLTR,2023-03-08,8.13,-0.018282044837448958,0.018282044837448958,17.471960643450466,0.03754730088780427,0.016989623259734146,0.029040759464549204,0.03392303726350379,0.043723882732489915,-0.208379,1.0,0.0,0.6931471805599453
PLTR,2023-03-09,7.69,-0.055640140042166664,0.055640140042166664,17.183010367145577,0.043723882732489915,0.03754730088780427,0.03054116585695475,0.034950270671050485,0.03212322905557405,0.0,0.0,1.0,0.0
PLTR,2023-03-10,7.35,-0.045220470292807444,0.045220470292807444,17.552074326926373,0.03212322905557405,0.043723882732489915,0.029684052489277184,0.03525002625949381,0.07526638723767597,0.0,0.0,1.0,0.0
PLTR,2023-03-13,7.87,0.06835774920456658,0.06835774920456658,17.96155428719649,0.07526638723767597,0.03212322905557405,0.041130084634655666,0.037366402081545506,0.02716569052524338,0.0,0.0,1.0,0.0
PLTR,2023-03-14,7.89,0.002538072428470871,0.002538072428470871,17.325864451366016,0.02716569052524338,0.07526638723767597,0.043165298087757514,0.036966492335679654,0.022203006519378024,0.0,0.0,1.0,0.0
PLTR,2023-03-15,7.9,0.0012666246151929834,0.0012666246151929834,17.15544862268365,0.022203006519378024,0.02716569052524338,0.040096439214072264,0.036549900463387394,0.016571219117572315,0.0,0.0,1.0,0.0
PLTR,2023-03-16,7.98,0.01007565198874164,0.01007565198874164,16.836153030191166,0.016571219117572315,0.022203006519378024,0.03466590649108874,0.03613751867284185,0.014380854586257411,0.0,0.0,1.0,0.0
PLTR,2023-03-17,7.88,-0.012610507591929696,0.012610507591929696,16.856252907768223,0.014380854586257411,0.016571219117572315,0.031117431597225416,0.03346925491796126,0.028485953027728456,0.0,0.0,1.0,0.0
PLTR,2023-03-20,8.08,0.02506396866321622,0.02506396866321622,17.05408653428995,0.028485953027728456,0.014380854586257411,0.021761344755235917,0.03159878942317103,0.024486702233667838,0.0,0.0,1.0,0.0
PLTR,2023-03-21,8.45,0.0447745688360784,0.0447745688360784,17.115209548945998,0.024486702233667838,0.028485953027728456,0.02122554709692081,0.030764059418351433,0.02999859092482578,0.0,0.0,1.0,0.0
PLTR,2023-03-22,8.21,-0.028813517904745477,0.028813517904745477,17.346301606240733,0.02999859092482578,0.024486702233667838,0.02278466397801036,0.030311436910920832,0.028740469715908237,0.0,0.0,1.0,0.0
PLTR,2023-03-23,8.33,0.01451053271441439,0.01451053271441439,16.93621048477717,0.028740469715908237,0.02999859092482578,0.025218514097677548,0.029432797128766033,0.0212286268495195,0.0,0.0,1.0,0.0
PLTR,2023-03-24,8.2,-0.01572930190854403,0.01572930190854403,16.702533548325516,0.0212286268495195,0.028740469715908237,0.02658806855032996,0.028884844769295082,0.02807562347715944,0.119412,1.0,0.0,0.6931471805599453
PLTR,2023-03-27,8.04,-0.019705071079332444,0.019705071079332444,16.844039638187837,0.02807562347715944,0.0212286268495195,0.02650600264021616,0.028261525340368823,0.011197860849953986,0.0,0.0,1.0,0.0
PLTR,2023-03-28,8.0,-0.004987541511038939,0.004987541511038939,16.514216436553163,0.011197860849953986,0.02807562347715944,0.02384823436347339,0.027649214143196963,0.014648919948204178,0.111322,1.0,0.0,0.6931471805599453
PLTR,2023-03-29,8.22,0.027128667388252696,0.027128667388252696,16.5459530368574,0.014648919948204178,0.011197860849953986,0.02077830016814907,0.027404818152725916,0.02412804068651643,0.0,0.0,1.0,0.0
