id,created_at,symbol,body,sentiment_basic,user_id,user_followers
657252592,2026-06-23T23:58:35Z,CSCO,"Groq raised $650 million in a new funding round to accelerate its transformation from an AI-chip startup into an AI infrastructure and data-center operator. The round was led by existing investors Disruptive and Infinitum, reflecting continued confidence in the company’s strategy following its semiconductor asset sale to Nvidia.  After transferring most of its chip business, engineers, and executives to Nvidia, Groq is now focused on AI inference services—the computing power required to run trained AI models. The company plans to use the proceeds to expand its network of 13 data centers and increase total capacity fourfold to 200 megawatts by the end of 2027.  Groq previously raised $750 million in 2025 at a $6.9 billion valuation and counts Samsung, Cisco, and BlackRock among its investors. The company has also strengthened its leadership team, appointing Adam Winter as CEO and adding executives with experience in AI infrastructure and cloud computing.  $NVDA  $SSNLF   $CSCO     $BLK",,962572,108579
657245337,2026-06-23T22:13:39Z,CSCO,"Krypton Research has developed a strategy that has returned us 70% YTD without chasing hot stocks, despite our thematic investing focus.  Here’s an example, and our 100%+ pick:  Networking.  Networking is a massive theme that has been sweeping markets. Most will match this with names like $COHR  $LITE and $AAOI that are considered in the “optics” theme and are part of the networking umbrella at the gpu, cluster, and rack scale.  We viewed it from one step higher, connections at the industrial level that carry the power of AI to physical machinery and human facing endpoints.  Validation for this theme has come from names like $CSCO and $HPE so far with their WiFi-7 figures and overall industrial connectivity orders booming.  We invested and covered a mid cap in this exact space that is an also leader in those mentioned categories, yet instead of trading at networking multiples, the market gives it industrial.  100% upside.  https://kryptonresearch.substack.com/p/connecting-the-future",,3017449,6072
657239976,2026-06-23T21:12:18Z,CSCO,$MU  Dumb dumbs talking about buying Micron up at Nosebleed Levels -- versus buying overlooked Value names like $CSCO $RIVN,,145178,1082
657238833,2026-06-23T21:01:51Z,CSCO,"Do you understand what just happened to the stock market..    These are the layoffs in the past 8 weeks:    • $ORCL: 21,000 people    • $META: 8,000 people    • $CSCO: 4,000 people    • $INTU: 3,000 people    • $NET: 1,100 people    37,000+ jobs. This year alone.    Every dollar the companies save are going into AI",,11013254,120
657233339,2026-06-23T20:17:05Z,CSCO,$CSCO OK what’s the News after hours? ￼,,1735470,4
657226541,2026-06-23T19:32:28Z,CSCO,"Do you understand what just happened to the stock market?    These are the layoffs in the past 8 weeks:    $ORCL - 21K jobs  $META - 8K jobs  $CSCO - 4K jobs  $INTU - 3K jobs  $NET - 1.1K jobs    37,000+ roles cut in ~8 weeks, and the trend isn’t slowing.    In this cycle, every dollar saved from labor is being recycled into AI infrastructure, automation, and compute scale.",,7021054,2729
657220902,2026-06-23T18:54:09Z,CSCO,"What just happened in the market is pretty clear when you zoom out.    You’re seeing a wave of cost-cutting across big tech - not random, but coordinated in timing.    $ORCL ~21,000 layoffs  $META ~8,000  $CSCO ~4,000  $INTU ~3,000  $NET ~1,100    That’s 37,000+ jobs in a short window.    On the surface, it looks like “efficiency.” But underneath, it’s capital reallocation. Every dollar saved from headcount is increasingly being redirected into AI infrastructure, compute, and model scaling.    This is what the market is actually pricing - not just layoffs, but the shift from labor-heavy cost structures to compute-heavy investment cycles.    It’s not a slowdown story. It’s a reshuffling of where spending goes.    And that’s why AI-linked assets keep absorbing capital even while headlines sound defensive.",,11013265,138
657201522,2026-06-23T16:33:38Z,CSCO,"$CSCO $SPY institutionals loading up on csco shares. low pe, massive growth and with $NVDA and $SPCX love affairs... who wouldnt.",Bullish,842009,98
657200933,2026-06-23T16:29:56Z,CSCO,$CSCO,Bullish,842009,98
657197342,2026-06-23T16:07:04Z,CSCO,$NVDA $CIEN $CSCO $QQQ $NOK,,4459467,631
657110905,2026-06-22T20:46:18Z,CSCO,"$AAOI $COHR $CSCO $LITE A 6.4T  engine uses more Indium Phosphide (InP) materials than a 3.2T engine.Why 6.4T Consumes More InP MaterialsThe primary driver behind InP material consumption is the total lane count and light source volume required to double the bandwidth from 3.2 T per second  to 6.4 Tbps:Lane Count Multiplication: To scale up to multi-terabit architectures, optical engines rely on multiplying physical lanes or laser wavelengths. A 6.4T engine requires twice the data-carrying capacity of a 3.2T engine. Even when transitioning to next-generation individual 400G-per-lane speeds, a 6.4T engine requires 16 channels, whereas a 3.2T engine requires only 8 channels.Laser Component Volume: Whether the architecture uses discrete InP Electro-absorption Modulated Lasers (EMLs) or continuous-wave (CW) InP lasers arrayed to feed a Silicon Photonics (SiPho) engine, the physical number of laser chips or array sizes must scale up to deliver the necessary optical power and channels.",Bullish,7622695,146
657108438,2026-06-22T20:26:17Z,CSCO,"$CSCO cisco clearly wins with stealing ACIA at 5B ! $LITE $AAOI $COHR are rolling over, this is a dead cat bounce.  NOBODY WANTED THIS SHIT EVER FOR YEARS ! THEY HAD TO CONSOLIDATE AND BUY EACH OTHER FOR YEARS. Lumentum was happy to have a 3-5B market cap and now at 70B iT IS AN ABSOLUTE SELL !  70B market cap, and NOT EVEN 3B sales on LUMENTUM IS A REAL FXCKING JOKE ! They hate the new ceo too, just read about in on glassdoor.",Bearish,29530,390
657101241,2026-06-22T19:45:00Z,CSCO,"$CSCO Share Price: $121.42  Contract Selected: Jul 17, 2026 $120 Calls  Buy Zone: $4.29 – $5.30 Target Zone: $8.16 – $9.98 Potential Upside: 80% ROI  Time to Expiration: 24 Days | Updates via https://fxcapta.com/stockinfo/",,4026306,1516
657084898,2026-06-22T17:55:40Z,CSCO,$CSCO Market will soon realize this Company has a great potential in AI  Target price $140  $NVDA $NOK  $MU $ANET,Bullish,952829,44
657083620,2026-06-22T17:46:11Z,CSCO,$CSCO starting to move higher.  Target price $140,Bullish,952829,44
657056824,2026-06-22T14:55:45Z,CSCO,$CSCO UP 40%,,11010029,29
657050136,2026-06-22T14:25:16Z,CSCO,$CSCO up 40%,,11011248,51
657000671,2026-06-21T20:38:08Z,CSCO,"Stocks to watch this week that are going sideways/tightening:    $DELL    $CSCO    $HPE    $DOCN     This textbook sideways/tightening watchlist screams an imminent institutional breakout: smart money is aggressively compressing volatility across premium AI enterprise servers, high-speed network architectures, and neocloud footprints.    Fresh off a historic earnings reaction, server titan $DELL consolidates tightly near highs due to supply-gated constraints. Concurrently, networking sovereign $CSCO—which violently raised its FY26 AI infrastructure order target to $9B—alongside $HPE, driven by immense Juniper integration tailwinds, are shrinking volume right above key Fibonacci support zones.    Developer cloud platform $DOCN closely mirrors this pattern, signaling deep technical accumulation.    Are you riding the unrelenting right-side momentum of AI server king $DELL, or accumulating the massive structural turnaround inside networking giant $CSCO?",,10859640,1618
656977133,2026-06-20T19:01:53Z,CSCO,"While Anthropic pulled public access to its top AI models under a US directive, a vetted cybersecurity group of about 200 orgs (Cisco $CSCO among them) keeps access to the vulnerability-hunting Mythos Preview. The big players quietly stay inside the rope line. 👀",Bullish,1722277,642
