id,created_at,symbol,body,sentiment_basic,user_id,user_followers
658594700,2026-07-08T19:53:34Z,AAPL,$QQQ $SPY $NVDA $TSLA $AAPL US launches new round of strikes on Iran.🇺🇸🇺🇸,,514690,762
658594664,2026-07-08T19:53:20Z,AAPL,$AAPL wonder if it’s just Apple buying back shares. Someone is deploying serious money keeping it propped up completely ignoring the rest of the market noise.,,10221125,141
658594499,2026-07-08T19:52:09Z,AAPL,"$AAPL  he should be in jail. But you know how that goes. Clinton should be in jail, but you know how that goes money get you out of everything..   Everything is about money sad but true.",,3367713,415
658594284,2026-07-08T19:50:50Z,AAPL,$AAPL  so Tim Cook wanted to show kids it’s OK to be GEYYY.  When he went to Epstein Island.   He showed them in person.?,,3367713,415
658594178,2026-07-08T19:50:02Z,AAPL,$AAPL could have done the same thing with $QCOM 2 years ago instead of fighting with them,,73605,490
658594042,2026-07-08T19:49:01Z,AAPL,"$AAPL just strengthened its long-term AI strategy.    Evercore ISI maintained its Outperform rating with a $365 price target after Apple announced a multi-year custom silicon and wireless connectivity partnership with $AVGO.    From a trader’s perspective, this is more than just another supplier deal - it gives Apple greater control over critical technology, improves strategic independence, and supports future Apple Intelligence upgrades.    The AI hardware race is heating up, and Apple is positioning itself for the next cycle. Watching how the market prices in this long-term advantage.",,7021054,2725
658593825,2026-07-08T19:47:36Z,AAPL,$AAPL all I hear is crickets,,3367713,415
658593615,2026-07-08T19:46:13Z,AAPL,$AAPL finally,,1470665,48
658593602,2026-07-08T19:46:10Z,AAPL,$SPY $QQQ  $AAPL ripped a** 😂🥂,,3819027,5011
658593549,2026-07-08T19:45:48Z,AAPL,$AAPL called it. The tree needs to fall,,9743354,4
658593176,2026-07-08T19:43:15Z,AAPL,$AAPL burn apple burn,,9743354,4
658593010,2026-07-08T19:42:02Z,AAPL,$QQQ $SPY $NVDA $AAPL Most rigged fucking scam market of all time,Bearish,1321096,38
658592915,2026-07-08T19:41:27Z,AAPL,$QQQ $SPY $NVDA $MSFT $AAPL 🇺🇸President Trump right after the market closes today🔴🔴,,514690,762
658592813,2026-07-08T19:40:44Z,AAPL,$AAPL $320 next week,,514081,6
658592425,2026-07-08T19:38:20Z,AAPL,With the 2 largest holdings of $QQQ going parabolic - I dont understand the downside narrative $AAPL $NVDA,Bullish,67907,2997
658592347,2026-07-08T19:37:45Z,AAPL,$AAPL potential for 10-15x on Friday puts with tomorrows coming rejection,,9040515,182
658592290,2026-07-08T19:37:27Z,AAPL,$AAPL nasty price action,,3410927,2
658591926,2026-07-08T19:34:58Z,AAPL,$AAPL I honestly don’t get the bull case for this company. 35 fwd PE with 9-11 percent eps growth?,,9163669,43
658591798,2026-07-08T19:34:12Z,AAPL,$AAPL  it’s the end of Western civilization give all the credit to the Democrat party. This country is doomed. It’s the Muslim immigrant and BLM takeover of the USA. The white man is now the enemy.,,3367713,415
658591630,2026-07-08T19:32:59Z,AAPL,Dems getting a hard on. They love news like this.   $MSFT $AAPL $DJT,,9578162,122
658591371,2026-07-08T19:31:06Z,AAPL,$AAPL good place to dump here long wise?,Bullish,2189302,204
658591040,2026-07-08T19:28:37Z,AAPL,$AAPL zero ability to follow through,,9040515,182
658591012,2026-07-08T19:28:25Z,AAPL,$AAPL 313,,1470665,48
658589863,2026-07-08T19:19:36Z,AAPL,"$AAPL Apparently they are still relying on Tim Cook. So while it is good in the short term it doesn’t speak well for succession and John Ternus. Broadcom is a winner because everyone uses them to help with chip designs. It’s very interesting since Apple does in-house chip design but in this case they chose an outside company. The tea leaves say it must not be a CPU like M and A. These things make me wonder if Tim Cook was forced out. Very little visible transition is occurring. Almost like Cook is sending a message that he’s still in charge. The China deal is an example of this too.  But even there, it runs the risk of being reversed. How will the Trump Administration view Apple computers built with Chinese made chips from CXMT? Tim Cook apparently does not want John Ternus to get credit for his work. Ternus’ entry is delayed until Cook is really out, but even then he can question him at the board. Will we see sonething like what happened at Disney when Bob Iger stepped down?!",,1510668,8
658589681,2026-07-08T19:18:13Z,AAPL,$AAPL lmaoooo,Bullish,3552567,542
658589511,2026-07-08T19:16:59Z,AAPL,$AAPL EOD should be interesting. Was very wrong on intraday puts after initial drop. Curious if it goes above 315 next or back under 310 first.,,3252849,9
658589469,2026-07-08T19:16:44Z,AAPL,$AAPL time to dump off,Bearish,1093754,610
658589436,2026-07-08T19:16:33Z,AAPL,Thanks $NVDA Eyeing $AAPL and $TSLA for a quick swing.,,3402362,782
658589393,2026-07-08T19:16:09Z,AAPL,$AAPL $NVDA ✅🚀,,3552567,542
658589158,2026-07-08T19:14:15Z,AAPL,"$AAPL locking in a massive multiyear custom silicon deal with $AVGO, and Evercore just reiterated a thumping $365 price target!   Securing critical component control to supercharge Apple Intelligence upgrades-pure genius.",,10982414,247
658588948,2026-07-08T19:12:38Z,AAPL,"$AAPL Apple restricts Home Intelligence Features to Users on the premium 2TB Cloud+ plan or higher.  ___________  I knew something was up!  I&#39;ve had 2TB of iCloud storage for years, but suddenly I got a message from Apple that my storage was full, and when I checked, I had been demoted to less space. But along with that was a &lt;click here&gt; button to enroll in the Cloud+ program. Member Services has always been a cash cow for them. It continues to flourish. Every day, they find a new way to take your money. 🙂    https://macdailynews.com/2026/07/07/apple-intelligence-home-features-require-a-2tb-icloud-plan/",Bullish,22227,60546
